"reg1","vote16","meeting","moneyorg","protest","online","persuade","button","moneycand","argument","particip_none","particip_count","vote20jb","apppres7","frnpres7","immpres7","econpres7","econnow","finworry","confecon","hlthcare1","hlthcare2","experts","science","exphelp","excessive","socmed_1","socmed_2","socmed_3","socmed_4","socmed_5","socmed_6","socmed_7","socmed_8","socmed_9","twitter1","racegr","sex","educ","income","birthyr","covidpres7","healthcarepres7","covid1","covid2","mis_covid1","conf_covid1","mis_covid2","conf_covid2"
1,1,0,0,0,1,0,1,0,0,0,2,1,2,1,1,1,2,3,3,3,1,3,3,3,1,1,1,1,0,1,1,1,0,0,3,"White",1,4,3,1977,2,77,1,2,1,4,1,3
1,1,0,1,0,0,0,0,1,1,0,3,1,1,1,1,1,1,1,1,7,1,4,3,2,2,1,0,0,0,0,0,0,0,0,66,"White",2,3,21,1951,1,77,2,3,1,3,2,5
1,2,0,0,0,1,1,0,0,1,0,3,1,5,2,2,2,5,4,5,7,2,4,4,5,2,1,1,1,0,1,0,0,0,0,7,"White",1,6,22,1962,6,77,2,2,2,4,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,6,7,5,5,5,3,3,4,1,4,3,4,3,1,0,0,0,1,0,0,0,0,66,"White",2,3,14,1954,6,77,4,3,2,3,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,4,4,3,3,2,2,2,4,3,2,3,2,4,1,0,1,1,1,1,0,0,0,66,"White",2,2,3,1988,3,77,3,3,2,3,2,2
1,2,0,0,0,1,1,0,1,0,0,3,2,7,7,7,7,5,5,5,1,3,4,4,5,3,0,0,0,0,1,0,0,0,0,66,"White",1,8,5,1958,7,77,3,1,2,3,2,5
2,4,0,1,1,0,0,0,0,0,0,2,2,1,1,3,2,2,4,5,3,1,3,2,2,4,1,0,1,0,1,0,0,0,0,66,"Black",1,6,21,1997,1,77,4,5,1,2,2,1
1,1,0,1,0,0,1,0,1,0,0,3,1,6,3,3,2,1,2,2,2,2,2,2,2,4,1,1,1,0,1,0,0,0,0,3,"White",1,5,15,1983,3,77,2,2,1,4,1,4
1,1,0,1,0,1,0,1,0,0,0,3,1,2,4,4,2,2,2,3,2,4,2,3,3,3,1,0,1,0,1,0,0,0,0,66,"Hispanic",1,2,5,1992,3,77,2,1,1,3,2,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,4,5,1,2,5,5,5,2,0,0,0,0,0,0,0,0,1,66,"White",1,5,20,1957,7,77,3,1,2,5,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,1,1,4,1,3,6,1,3,3,2,2,0,0,0,0,0,0,0,0,1,66,"White",1,2,9,1940,1,77,5,2,2,4,2,3
1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,4,1,2,7,1,1,3,3,2,1,1,0,0,1,0,0,0,0,3,"White",1,3,5,1941,1,77,5,3,1,3,2,5
1,2,0,1,1,1,1,0,1,1,0,6,2,7,7,7,7,5,5,5,1,5,5,5,5,3,0,1,0,1,1,0,0,0,0,1,"White",2,4,17,1963,7,77,4,1,2,5,2,5
1,2,1,1,1,1,1,1,1,1,0,8,2,7,7,7,7,5,3,4,2,2,4,5,5,3,1,1,1,0,1,0,0,0,0,5,"White",1,5,6,1952,7,77,2,3,2,5,2,4
1,2,0,0,0,0,0,0,0,0,1,0,1,2,3,2,1,5,4,5,7,3,4,3,5,2,1,1,1,0,1,1,0,0,0,3,"White",2,4,22,1960,1,77,1,1,1,3,2,5
1,1,1,1,0,1,0,0,1,0,0,4,1,2,2,3,1,3,2,3,7,2,3,2,3,3,1,1,0,0,1,0,0,0,0,1,"Asian",1,5,22,1963,1,77,4,4,2,5,2,3
1,3,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,4,5,1,3,4,5,5,4,0,0,0,0,1,0,0,1,0,66,"Hispanic",1,3,6,1951,7,77,2,1,2,3,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,4,4,4,4,3,2,4,3,1,0,1,0,1,0,1,0,0,66,"White",2,4,15,1993,3,77,1,1,1,5,2,4
1,2,0,1,0,0,1,0,0,1,0,3,2,7,7,7,7,5,4,5,1,3,4,5,4,3,1,1,1,0,1,0,0,0,0,1,"White",1,5,13,1984,7,77,3,1,2,5,2,5
3,4,0,0,0,0,0,0,0,1,0,1,2,7,7,7,7,5,3,5,3,2,4,2,3,4,1,0,1,0,1,1,0,0,0,66,"White",2,5,14,1989,7,77,3,1,2,2,2,2
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,5,5,2,4,6,2,4,3,4,3,1,0,0,0,1,0,0,0,0,66,"White",2,3,26,1962,6,77,2,2,2,3,2,4
1,2,1,0,0,0,0,0,0,1,0,2,2,4,4,5,4,4,3,4,4,2,3,3,4,2,1,1,1,1,1,1,1,0,0,5,"White",2,8,23,1982,5,77,2,2,2,4,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,2,4,5,4,4,1,4,3,4,1,0,0,0,1,0,0,1,0,66,"Black",2,2,1,1959,7,77,4,2,2,2,2,4
1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,2,2,4,2,5,1,5,5,4,1,1,0,0,1,1,0,0,0,4,"White",2,2,5,1973,2,77,1,1,1,5,1,3
1,4,1,1,0,1,1,0,1,0,0,5,1,1,1,1,1,1,5,5,2,4,3,5,4,5,1,1,1,0,0,0,0,0,0,2,"White",1,6,26,1970,1,77,1,1,2,5,1,4
1,4,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,1,2,3,4,3,3,3,2,3,1,0,1,0,0,1,0,0,0,66,"White",2,2,1,2002,1,77,3,3,1,3,2,3
1,2,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,5,4,5,1,5,2,2,2,5,1,1,0,0,1,0,0,0,0,1,"Black",1,3,8,1972,4,77,1,1,1,5,2,5
1,4,0,0,0,0,0,0,0,0,1,0,4,3,4,3,3,5,3,5,1,5,3,3,3,4,1,0,0,0,0,0,0,0,0,66,"White",2,2,4,1959,2,77,2,1,1,3,1,2
1,1,1,1,0,1,1,1,0,1,0,6,1,1,1,1,1,2,2,2,7,1,3,2,2,2,1,1,1,0,1,0,1,0,0,7,"White",1,5,25,1971,1,77,4,4,1,4,1,4
1,4,0,0,0,0,0,0,0,0,1,0,4,4,4,5,4,4,3,4,1,1,1,3,3,2,1,0,0,0,1,0,0,0,0,66,"White",2,2,2,1952,4,77,4,3,1,2,2,1
1,1,1,0,0,1,1,1,0,1,0,5,1,1,1,1,1,4,3,5,6,3,2,3,4,4,1,1,0,1,1,1,0,0,0,3,"White",1,5,15,1995,1,77,4,1,1,3,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,2,2,1,5,4,2,3,2,1,0,1,0,1,0,0,0,0,66,"Black",2,5,5,1974,7,77,4,4,2,3,2,3
1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,2,2,4,5,3,3,3,3,2,1,1,1,0,1,0,0,0,0,1,"White",1,5,21,1987,2,77,3,2,2,1,2,5
1,2,0,0,0,1,0,0,0,1,0,2,2,5,3,3,6,5,5,3,2,2,2,3,2,3,1,1,1,0,1,0,0,0,0,6,"Hispanic",1,2,4,1976,5,77,1,1,1,2,2,2
1,2,0,0,0,0,1,0,0,1,0,2,2,6,7,7,6,5,5,5,2,4,2,4,5,4,1,0,0,0,1,0,0,0,0,66,"Black",2,1,6,1959,6,77,1,1,1,3,1,2
1,3,1,1,0,0,0,0,0,0,0,2,2,4,2,2,3,2,2,4,2,3,2,2,3,3,1,1,1,0,1,1,1,0,0,2,"White",2,3,10,1997,3,77,3,4,1,4,2,4
1,1,0,0,0,0,0,0,1,0,0,1,1,2,2,2,1,2,1,1,6,2,3,2,2,3,1,0,0,0,0,0,0,0,0,66,"White",1,5,12,1947,2,77,5,4,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,3,2,4,3,3,6,2,3,4,3,4,1,0,1,0,1,0,0,0,0,66,"White",1,5,21,1952,3,77,2,1,1,5,2,5
1,2,1,1,1,1,1,1,1,1,0,8,2,7,7,7,7,5,2,5,2,4,3,5,5,4,1,1,1,1,1,0,0,0,0,2,"Mixed",2,5,21,1968,7,77,2,3,2,4,2,5
1,3,0,0,0,1,0,0,0,1,0,2,2,7,6,7,6,4,3,3,5,2,3,3,3,2,1,1,0,0,1,0,0,0,0,7,"Hispanic",2,2,13,1947,7,77,4,3,2,3,2,4
1,1,1,0,0,1,0,1,0,0,0,3,1,1,1,1,1,1,5,4,1,5,1,4,4,5,1,0,1,0,1,1,0,0,0,66,"White",1,6,11,1985,1,77,1,1,1,4,2,4
1,2,1,1,0,0,1,0,1,1,0,5,2,7,7,7,7,5,4,5,4,2,4,5,4,3,1,1,1,0,1,0,0,0,0,4,"White",1,7,26,1956,7,77,2,1,2,5,2,5
1,4,1,0,1,1,0,0,0,1,0,4,3,7,7,7,6,4,4,3,2,3,2,3,3,4,1,1,1,1,1,1,1,0,0,6,"White",2,3,12,2001,7,77,4,3,2,4,2,3
1,3,0,0,0,0,0,0,0,0,1,0,3,6,7,7,6,5,5,5,2,3,2,2,2,1,1,0,1,0,1,0,0,0,0,66,"Mixed",1,2,1,1980,6,77,4,1,2,1,2,5
1,3,1,0,1,0,0,0,0,1,0,3,2,7,7,6,6,5,3,4,1,2,4,5,4,2,0,0,0,0,0,0,0,0,1,66,"White",1,6,21,1963,7,77,3,2,2,4,2,5
3,4,0,0,0,0,0,0,0,0,1,0,2,6,5,5,5,5,5,5,4,2,3,3,4,2,1,0,0,0,1,0,0,0,0,66,"White",2,2,3,1949,7,77,3,1,2,1,2,2
1,1,0,0,0,1,0,0,0,1,0,2,1,2,2,2,2,3,3,3,4,3,3,3,2,2,1,0,0,0,1,0,0,0,0,66,"White",1,3,17,1985,2,77,1,1,1,2,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,2,2,7,3,3,3,3,2,1,0,0,0,0,0,0,0,0,66,"White",2,3,11,1959,1,77,3,3,1,3,1,2
1,4,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,5,5,4,3,4,2,3,3,1,0,1,0,1,0,0,0,0,66,"Black",2,1,3,1988,7,77,2,2,1,2,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,3,3,7,3,1,3,3,2,0,0,0,0,1,0,0,0,0,66,"White",1,5,9,1941,1,77,4,3,1,4,1,4
1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,3,2,4,1,2,7,1,4,3,3,2,0,0,0,0,0,0,0,0,1,66,"White",2,3,13,1948,2,77,4,3,2,3,2,5
1,4,0,0,0,0,0,0,0,0,1,0,2,7,7,6,7,4,3,4,3,5,5,5,4,1,1,0,0,0,1,0,0,0,0,66,"White",1,2,1,1963,7,77,3,1,1,3,2,3
3,4,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,4,3,4,1,5,3,2,4,2,1,1,0,0,1,1,0,0,0,3,"White",2,2,11,1983,1,77,1,2,2,5,2,5
3,4,0,0,0,0,0,0,0,0,1,0,4,7,7,6,7,5,2,5,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,66,"White",2,2,17,1969,7,77,4,1,2,4,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,5,5,1,3,1,3,5,5,1,0,1,0,1,0,0,0,0,66,"Black",2,4,5,1968,7,77,3,1,1,5,2,4
1,2,0,0,0,1,0,0,0,0,0,1,2,4,4,4,4,3,5,5,2,4,3,3,3,2,1,0,0,0,0,0,0,0,0,66,"Black",2,4,1,1976,7,77,1,1,2,1,2,5
1,4,0,0,0,0,0,0,0,0,1,0,3,6,6,6,6,3,1,1,4,1,5,5,5,2,0,0,0,0,0,0,0,0,1,66,"White",1,6,21,1970,6,77,4,5,2,2,2,4
1,1,0,0,0,0,0,0,0,1,0,1,3,7,7,7,3,5,4,4,3,2,3,3,5,4,0,0,0,0,0,0,0,0,1,66,"White",2,2,7,1934,3,77,4,3,2,5,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,4,5,2,7,3,3,2,3,4,1,0,0,0,0,0,0,0,0,66,"White",2,2,2,1963,2,77,2,2,1,4,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,5,2,3,5,1,2,2,2,2,1,0,0,0,0,0,0,0,0,66,"White",1,4,10,1946,2,77,5,4,2,2,2,2
3,4,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,4,3,3,4,1,3,3,3,2,1,0,1,0,0,0,0,0,0,66,"White",2,3,11,1981,2,77,3,1,2,2,2,2
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,5,1,5,5,5,5,1,1,1,1,1,1,1,1,0,0,1,"White",1,6,24,1979,1,77,1,1,2,3,2,4
1,2,0,1,0,1,0,0,1,0,0,3,2,7,7,7,7,5,2,2,1,1,5,5,3,3,1,0,0,0,1,0,0,0,0,66,"White",2,3,4,1954,7,77,4,2,2,5,2,5
1,2,0,1,0,1,1,1,1,1,0,6,2,7,7,7,7,5,5,5,1,5,5,5,5,4,1,1,1,1,1,0,0,0,0,1,"White",1,4,9,1964,7,77,1,1,2,5,2,5
1,3,0,1,1,0,0,0,1,0,0,3,3,1,1,1,1,1,1,1,1,5,1,5,5,5,1,1,1,1,1,1,1,0,0,1,"Hispanic",2,5,19,1990,1,77,5,5,1,5,1,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,2,2,2,7,2,1,2,3,2,1,0,1,0,1,0,0,0,0,66,"White",1,2,10,1945,2,77,3,3,2,2,2,4
2,1,1,0,0,0,1,0,1,0,0,3,1,1,1,1,1,2,1,1,4,1,3,3,3,2,1,0,0,0,1,0,0,0,0,66,"White",1,5,21,1960,1,77,5,4,2,4,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,6,7,7,4,2,3,5,1,4,2,4,3,1,0,0,0,1,0,0,0,0,66,"Asian",1,2,22,1981,7,77,3,2,2,5,2,4
3,4,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,2,3,3,4,4,3,3,4,1,0,0,0,1,0,0,0,0,66,"White",1,4,3,1959,2,77,3,3,1,3,1,2
3,4,0,0,0,1,1,0,0,1,0,3,1,2,2,1,1,5,1,5,5,2,4,4,5,2,1,1,1,0,1,0,0,0,0,6,"White",1,5,17,1954,1,77,4,1,2,1,2,5
1,2,1,1,1,1,1,0,1,1,0,7,2,7,7,7,7,5,3,5,1,2,4,5,4,3,1,0,0,0,0,0,0,0,0,66,"White",1,5,22,1957,7,77,3,1,2,4,2,4
1,3,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,4,3,3,4,3,3,3,3,2,0,0,0,0,0,0,0,0,1,66,"White",2,2,7,1948,4,77,2,2,2,4,2,4
1,2,0,0,0,0,1,0,0,1,0,2,2,7,7,7,7,5,4,4,1,3,3,4,3,4,1,1,1,1,1,1,1,0,0,2,"Hispanic",2,5,21,1989,6,77,3,3,2,5,2,5
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,1,1,4,3,5,3,3,3,1,1,1,0,0,0,0,0,0,6,"White",2,2,3,1977,4,77,3,3,2,2,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,3,4,3,3,4,3,4,4,2,3,3,4,3,1,0,0,0,0,0,0,0,0,66,"Asian",2,6,8,1974,3,77,1,1,1,2,2,4
1,2,0,0,0,1,0,0,0,1,0,2,2,7,7,7,7,5,5,5,1,5,1,5,5,4,1,0,1,0,1,0,0,0,0,66,"Black",1,5,21,1978,7,77,1,1,1,5,1,5
1,2,0,1,0,0,1,0,0,1,0,3,2,7,6,7,6,5,1,4,3,1,4,4,3,2,1,1,1,1,1,0,0,0,0,1,"White",1,5,24,1979,7,77,4,3,2,5,2,5
1,1,1,1,1,0,0,0,0,0,0,3,1,1,1,1,1,1,5,5,1,5,1,5,4,4,1,0,1,1,1,0,1,0,0,66,"White",1,6,18,1987,1,77,1,1,1,5,1,4
1,2,0,0,0,0,1,0,0,0,0,1,2,7,7,7,7,5,3,5,1,2,4,4,4,3,0,0,0,0,1,0,0,0,0,66,"Black",2,2,7,1955,7,77,3,3,2,1,2,5
1,1,0,1,0,0,1,1,0,0,0,3,1,2,2,2,2,1,2,4,2,2,1,2,2,2,1,1,1,0,1,0,0,0,0,1,"White",1,6,21,1970,2,77,1,1,1,3,2,3
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,1,1,4,2,3,2,3,3,1,0,0,0,0,0,0,0,0,66,"White",2,5,3,1965,4,77,4,4,1,3,1,2
3,2,1,0,0,0,1,1,0,0,0,3,3,6,7,7,6,5,3,5,6,3,5,2,4,1,1,1,1,0,1,1,1,0,0,7,"Hispanic",2,3,2,1998,7,77,1,2,1,3,2,2
1,1,0,0,0,0,1,1,0,1,0,3,1,2,1,1,2,4,2,3,6,1,4,4,2,2,1,0,0,0,1,0,0,0,0,66,"White",1,5,26,1954,2,77,4,3,1,1,2,1
3,4,0,1,0,1,0,0,1,0,0,3,4,4,4,4,4,5,5,5,4,3,1,3,3,5,1,0,1,0,1,0,0,0,0,66,"Black",2,4,9,1979,4,77,1,1,2,1,2,2
1,2,0,0,0,0,0,0,1,1,0,2,2,5,3,1,3,2,4,4,1,5,4,4,2,2,1,0,0,0,1,0,0,0,0,66,"White",2,2,1,1983,3,77,4,1,1,4,2,2
1,4,0,0,0,0,0,0,0,0,1,0,1,2,3,3,2,2,4,5,2,5,3,2,2,2,1,0,1,0,1,0,0,0,0,66,"White",2,2,3,1971,2,77,4,1,2,2,2,2
2,1,0,0,0,1,0,1,0,0,0,2,2,2,2,3,3,2,2,3,3,5,2,2,3,3,1,1,0,0,1,0,0,0,0,3,"Asian",1,6,19,1981,2,77,2,3,2,3,2,2
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,5,2,2,2,4,1,1,1,0,1,0,0,0,0,7,"White",2,5,12,1986,1,77,1,1,2,4,2,5
1,4,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,1,5,5,1,4,5,3,2,1,0,0,0,0,0,0,0,0,66,"White",1,2,19,1949,7,77,3,1,1,3,2,5
1,1,0,0,0,0,0,0,0,0,1,0,2,7,6,6,7,5,3,5,7,4,4,3,4,2,1,0,0,0,0,0,0,0,0,66,"White",1,3,4,1948,7,77,2,1,1,5,2,4
4,2,0,0,0,0,0,0,0,0,1,0,4,4,4,5,4,3,3,3,2,4,3,3,2,5,1,0,1,0,1,0,0,0,0,66,"Hispanic",1,1,7,1963,3,77,3,1,1,4,1,2
1,2,1,1,0,1,1,1,1,1,0,7,2,7,7,7,7,5,2,5,2,2,5,5,5,5,0,1,1,0,0,0,0,0,0,4,"White",2,7,22,1960,7,77,1,1,2,5,2,5
1,1,0,0,0,1,0,0,0,1,0,2,1,3,4,3,2,4,1,2,6,1,4,4,4,2,1,1,0,0,1,0,0,0,0,5,"White",1,4,20,1952,4,77,4,3,2,4,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,3,3,3,2,4,5,5,1,5,5,5,4,3,1,1,1,0,0,0,0,0,0,5,"White",2,2,3,1954,2,77,1,1,1,5,1,5
1,2,1,1,0,1,0,0,0,0,0,3,2,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,1,0,1,1,1,0,0,1,"White",1,8,21,1989,1,77,1,1,1,5,1,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,3,2,2,2,3,2,2,3,1,1,1,1,1,1,1,0,0,1,"Hispanic",2,6,25,1988,1,77,3,3,2,3,1,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,5,6,6,1,2,4,4,2,4,3,4,4,1,0,0,0,0,0,0,0,0,66,"White",1,5,8,1933,7,77,1,1,2,2,2,4
1,4,0,0,0,0,0,0,0,0,1,0,2,2,4,5,2,4,1,2,2,1,3,2,3,3,0,0,1,0,1,0,0,0,0,66,"Black",2,4,4,1983,2,77,5,4,2,2,2,2
1,3,0,0,0,0,1,0,0,1,0,2,1,2,2,3,1,4,1,2,7,1,3,2,2,2,0,0,0,0,0,0,0,0,1,66,"White",1,5,15,1947,2,77,4,2,2,2,2,3
1,2,0,0,0,1,1,1,0,0,0,3,2,7,7,7,7,5,2,5,1,2,4,5,5,4,1,0,1,0,1,0,0,0,0,66,"Hispanic",1,5,11,1954,7,77,1,1,2,3,2,5
3,4,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,4,2,4,4,2,3,4,4,2,1,0,0,0,1,0,0,0,0,66,"White",2,3,21,1943,1,77,3,2,1,3,2,2
1,1,0,0,0,0,0,0,0,0,1,0,3,5,5,5,6,4,2,3,5,1,3,2,4,3,1,0,0,0,0,0,0,0,0,66,"White",1,5,22,1953,6,77,2,2,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,5,1,3,4,3,3,3,1,1,1,1,1,0,0,0,0,7,"White",2,4,6,1961,1,77,3,1,1,4,1,3
3,4,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,4,2,3,4,2,3,1,2,2,1,0,0,0,1,0,0,0,0,66,"White",2,2,1,1980,2,77,4,4,2,1,2,1
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,3,5,3,4,1,1,4,4,5,3,1,0,0,0,1,0,0,0,0,66,"White",1,5,17,1952,7,77,3,1,2,5,2,5
1,1,1,1,1,1,1,0,1,0,0,6,1,1,1,1,1,1,3,2,1,5,5,5,5,2,1,1,1,0,1,1,1,1,0,1,"White",2,6,20,1988,1,77,1,1,1,4,1,5
1,1,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,2,2,4,1,3,2,2,1,2,1,1,0,0,0,0,0,0,0,1,"White",1,6,22,1989,2,77,2,1,2,5,1,3
1,2,0,0,0,0,0,0,0,0,1,0,2,4,4,3,3,3,3,2,3,3,3,3,4,3,0,0,0,0,0,0,0,0,1,66,"White",1,2,16,1957,3,77,3,3,1,3,2,3
1,2,0,0,0,1,0,0,0,1,0,2,2,6,5,5,5,5,4,4,3,4,4,4,4,4,1,1,1,0,1,1,0,0,0,1,"White",2,3,22,1980,7,77,2,2,1,3,2,4
3,4,0,0,0,0,0,0,0,0,1,0,4,5,6,4,5,4,3,4,4,1,3,1,3,3,1,1,1,1,1,0,0,0,0,5,"White",1,2,2,1960,5,77,4,3,1,2,1,2
1,1,0,0,0,0,0,0,0,0,1,0,2,4,5,3,3,3,2,3,2,2,2,2,4,3,1,0,1,0,1,1,0,0,0,66,"Mixed",2,5,15,1986,5,77,1,2,1,4,2,2
1,4,0,0,0,1,0,0,0,0,0,1,1,2,3,3,2,4,2,3,6,1,3,3,3,3,1,1,1,0,1,1,0,0,0,6,"White",2,4,22,1996,3,77,4,3,2,3,1,2
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,5,4,7,5,3,4,4,2,0,0,0,0,1,0,0,1,0,66,"White",2,2,1,1971,1,77,1,1,1,4,2,5
1,2,0,0,0,1,0,0,0,1,0,2,2,7,7,7,5,5,5,5,2,2,4,3,3,3,1,0,1,0,0,0,0,0,0,66,"Hispanic",2,5,6,1951,7,77,3,1,1,3,2,5
1,1,0,0,1,0,0,1,1,0,0,3,1,2,1,2,1,1,4,4,2,4,2,2,4,4,1,1,1,0,1,0,0,0,0,1,"White",1,6,22,1976,2,77,2,1,1,4,1,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,5,3,4,1,2,4,2,4,2,1,0,0,0,0,0,0,0,0,66,"White",2,3,12,1949,2,77,2,1,2,5,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,2,4,1,1,1,2,3,1,0,0,0,0,0,0,0,0,66,"White",2,2,10,1947,1,77,4,3,2,3,2,5
1,2,0,0,0,0,0,0,1,0,0,1,2,5,6,2,5,5,5,5,2,4,3,4,4,3,1,1,1,1,1,0,0,0,0,7,"Black",2,5,14,1970,6,77,2,1,1,3,1,3
3,4,0,0,0,0,0,0,0,0,1,0,3,6,6,5,5,2,4,4,1,5,4,4,4,4,1,1,1,1,1,0,0,0,0,7,"Asian",2,3,21,1996,7,77,3,2,2,5,2,3
1,1,0,0,0,1,0,0,0,1,0,2,1,2,1,2,1,2,1,2,6,3,2,2,3,3,1,0,0,0,0,0,0,0,0,66,"White",2,3,14,1952,1,77,3,1,2,2,2,1
1,2,0,1,0,0,1,0,1,1,0,4,2,7,6,7,6,5,4,5,3,2,2,4,4,4,0,1,0,1,0,0,0,0,0,2,"Mixed",1,6,21,1982,7,77,1,1,2,5,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,5,2,5,6,2,3,2,4,4,1,0,1,0,1,0,0,0,0,66,"White",2,3,12,1955,2,77,3,1,2,2,2,4
1,1,0,0,0,0,0,0,0,0,1,0,2,7,7,2,7,5,5,5,3,2,5,4,5,3,1,1,0,0,1,0,0,0,0,3,"White",1,5,24,1971,7,77,2,1,2,4,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,3,2,3,4,2,3,5,1,4,2,3,2,1,0,0,0,0,0,0,0,0,66,"White",2,4,4,1965,3,77,4,2,2,3,2,4
1,4,0,0,0,0,0,0,0,0,1,0,4,3,4,4,4,5,4,5,1,4,3,1,3,3,1,0,0,0,1,0,0,0,0,66,"White",2,2,3,1969,5,77,1,1,2,5,2,5
2,4,0,1,0,1,1,0,0,1,0,4,4,7,7,4,7,4,5,5,1,3,4,2,5,4,1,0,0,0,1,0,0,0,0,66,"Hispanic",2,4,2,1970,2,77,1,1,2,5,1,4
1,2,0,0,0,0,0,0,0,1,0,1,2,7,7,7,7,4,1,3,4,1,3,3,3,1,1,0,0,0,0,0,0,0,0,66,"White",2,5,20,1943,7,77,4,2,2,3,2,4
1,2,1,1,1,1,1,1,1,1,0,8,2,7,7,7,7,5,4,4,1,4,1,4,4,4,1,1,1,0,1,1,0,0,0,2,"White",1,5,19,1975,7,77,2,2,2,5,2,5
1,4,0,0,0,1,1,0,0,0,0,2,2,5,7,6,2,2,2,3,3,3,5,4,3,3,1,1,1,1,1,1,0,0,0,5,"Hispanic",1,3,8,2001,7,77,4,4,2,4,2,4
1,1,0,0,1,1,0,0,1,0,0,3,1,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,1,0,1,1,1,0,0,1,"White",1,6,11,1986,1,77,1,1,2,5,1,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,5,3,5,3,1,5,1,1,2,0,0,0,0,1,0,0,0,0,66,"White",1,2,7,1956,1,77,3,2,1,4,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,6,4,3,2,4,3,1,4,4,4,3,0,0,0,0,0,0,0,0,1,66,"White",1,6,23,1945,6,77,3,2,2,4,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,5,3,5,3,3,2,2,4,2,1,0,0,0,0,0,0,0,0,66,"White",2,5,14,1952,2,77,2,1,2,2,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,4,3,4,5,3,3,3,3,1,0,0,0,1,0,0,0,0,66,"White",2,2,7,1955,1,77,1,2,1,3,2,4
1,2,1,0,0,0,0,0,0,1,0,2,2,7,7,7,7,5,4,5,2,5,5,5,5,5,1,1,1,1,1,1,1,0,0,2,"White",1,6,22,1986,7,77,1,1,2,5,2,5
1,1,0,0,0,1,0,0,0,0,0,1,1,3,4,1,2,3,2,2,4,3,3,3,3,2,1,0,1,0,0,0,0,0,0,66,"Black",1,5,21,1982,3,77,4,4,1,2,2,4
